Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
2005-06-03,286.79,289.3,277.41,280.26,37527000.0,21.504996842839255,292.31549368567835,206.29550631432136,287.9,288.0,277.27,259.2,288.73,279.88600000000014,267.25000000000006,249.30549999999985,219.50610000000003,179.45540000000005,278.467438778501,278.467438778501,278.467438778501,278.467438778501,278.467438778501,18.047779890791617,14.998815939041574,7.386285159427792,63.69916004375266,1333.3333333333335,17.175349109457304,79.56910939683478,-19.636194029850742,80.36380597014926,0.029119861629599703,-286706279.99999946,1999438560.0,2005-06-03,3,4,154,22,0,0,0,0,0,0,0,2005,6,38.1,38.66,38.39,38.19,38.091999999999985,37.22545,36.35244,1196.02,1204.29,1197.62,10460.9697,10553.4902,10537.5996,290.94
2005-06-06,282.39,293.75,281.83,290.94,45006700.0,22.791094353762507,298.03368870752485,206.8693112924748,280.26,287.9,288.0,266.0,286.79,284.87400000000014,272.18300000000005,252.4514999999998,221.73990000000006,180.40842500000005,282.6249591856673,282.6249591856673,282.6249591856673,282.6249591856673,282.6249591856673,18.754310947582354,15.749914940749731,7.822264790897236,63.88949084756822,1333.3333333333335,20.417201274781664,82.77069487202378,-4.421715184893787,95.57828481510622,0.03060099372405373,480671556.0000003,2831821563.9999995,2005-06-06,6,0,157,23,0,0,0,0,0,0,0,2005,6,38.11,38.1,38.66,38.21,38.136999999999986,37.338100000000004,36.38924,1197.51,1196.02,1198.78,10467.0303,10460.9697,10542.5498,293.12
2005-06-07,297.1,299.59,290.3,293.12,48597300.0,23.61915798557113,303.04481597114204,208.5681840288575,290.94,280.26,287.9,277.27,282.39,288.04400000000015,275.95000000000005,255.80649999999977,223.97390000000007,181.33247500000007,286.1233061237782,286.1233061237782,286.1233061237782,286.1233061237782,286.1233061237782,19.26803971347161,16.453539895294107,7.927103020118859,64.28161977585762,1333.3333333333335,14.746525738892158,83.3444246181374,-9.79264416527921,90.20735583472079,0.027617718418905313,105942114.00000033,3260878829.9999995,2005-06-07,7,1,158,23,0,0,0,0,0,0,0,2005,6,37.79,38.11,38.1,38.08,38.130999999999986,37.426100000000005,36.41824,1197.26,1197.51,1191.5,10483.0703,10467.0303,10467.4805,279.56
2005-06-08,292.85,293.19,278.0,279.56,51350300.0,23.221289794859423,304.8370795897186,211.95192041028093,293.12,290.94,280.26,288.0,297.1,286.3560000000001,278.30600000000004,258.39449999999977,225.97370000000006,182.18327500000007,283.9355374158522,283.9355374158522,283.9355374158522,283.9355374158522,283.9355374158522,18.3692455589578,16.836681028026845,8.445881375824655,62.601307660089354,1333.3333333333335,9.203125,68.14401754201164,-32.664709719504216,67.33529028049578,0.03240750893613482,-696310068.0000001,2657891527.9999995,2005-06-08,8,2,159,23,0,0,0,0,0,0,0,2005,6,37.71,37.79,38.11,38.39,38.10499999999998,37.523300000000006,36.451440000000005,1194.67,1197.26,1202.22,10476.8604,10483.0703,10549.8701,286.31
2005-06-09,284.72,288.5,280.56,286.31,32849300.0,23.100010133285554,307.34552026657093,214.9454797334287,279.56,293.12,290.94,287.9,292.85,286.0380000000001,280.85600000000005,261.1454999999998,228.09090000000003,183.09047500000005,284.7270249439015,284.7270249439015,284.7270249439015,284.7270249439015,284.7270249439015,17.994187511302187,17.068182324681914,8.48117556326575,61.04101783830453,1333.3333333333335,9.777232468080213,70.98119771512751,-22.155488822155455,77.84451117784454,0.03512025715479104,221732775.0,1807368486.0000002,2005-06-09,9,3,160,23,0,0,0,0,0,0,0,2005,6,37.95,37.71,37.79,38.66,38.118999999999986,37.62330000000001,36.475840000000005,1200.9301,1194.67,1204.29,10503.0195,10476.8604,10553.4902,282.5
2005-06-10,286.99,287.28,280.02,282.5,25367800.0,22.24100775712809,308.316515514256,219.35248448574364,286.31,279.56,293.12,280.26,284.72,286.4860000000001,283.18600000000004,263.8344999999998,230.13070000000005,183.97297500000005,283.98468329593436,283.98468329593436,283.98468329593436,283.98468329593436,283.98468329593436,17.19134502369394,17.09281486448432,8.393948737318196,59.50641024750003,1333.3333333333335,8.989197530864203,67.33577685922111,-30.04571026722923,69.95428973277077,0.03312004191151985,-96651318.00000006,1364280284.0,2005-06-10,10,4,161,23,0,0,0,0,0,0,0,2005,6,37.547,37.95,37.71,38.1,38.05469999999998,37.70815,36.495380000000004,1198.11,1200.9301,1196.02,10512.6299,10503.0195,10460.9697,282.75
2005-06-13,279.82,284.19,276.52,282.75,25580700.0,21.04686099860826,308.6037219972163,224.41627800278332,282.5,286.31,279.56,290.94,286.99,284.84800000000007,284.86100000000005,266.5099999999998,232.18490000000003,184.84717500000002,283.5731221972896,283.5731221972896,283.5731221972896,283.5731221972896,283.5731221972896,16.386367632847623,16.951525418156983,8.34223811322404,57.521221733893185,1333.3333333333335,6.296992481203008,67.45389133781352,-34.39542483660127,65.60457516339872,0.026508393897480536,6395175.0,1368823256.9999998,2005-06-13,13,0,164,24,0,0,0,0,0,0,0,2005,6,37.73,37.547,37.95,38.11,38.00669999999999,37.782650000000004,36.525980000000004,1200.8199,1198.11,1197.51,10522.5596,10512.6299,10467.0303,278.35
2005-06-14,278.59,281.24,277.75,278.35,20163600.0,19.449457170073593,307.77391434014703,229.97608565985263,282.75,282.5,286.31,293.12,279.82,281.8940000000001,284.96900000000005,268.87499999999983,234.0461,185.708175,281.83208146485975,281.83208146485975,281.83208146485975,281.83208146485975,281.83208146485975,15.217950957593757,16.60481052604434,8.103506819422323,55.67783239982969,1333.3333333333335,0.3895120279871753,63.12730472916086,-43.38235294117639,56.61764705882361,0.02569576268207243,-88719839.99999954,953738280.0000002,2005-06-14,14,1,165,24,0,0,0,0,0,0,0,2005,6,37.58,37.73,37.547,37.79,37.95669999999999,37.837450000000004,36.54838,1203.91,1200.8199,1197.26,10547.5703,10522.5596,10483.0703,274.8
2005-06-15,275.0,277.3,267.43,274.8,41724400.0,17.558814632992462,306.0761292659848,235.8408707340149,278.35,282.75,282.5,279.56,278.59,280.9420000000001,283.64900000000006,270.95849999999984,235.7707,186.57212500000003,279.4880543099065,279.4880543099065,279.4880543099065,279.4880543099065,279.4880543099065,13.845909961795485,16.05303041319457,8.304684903749301,52.44954674878981,1333.3333333333335,-4.5833333333333295,59.79486253425882,-60.0387503027367,39.9612496972633,0.0166628786754648,-148121620.00000048,1738655748.0000007,2005-06-15,15,2,166,24,0,0,0,0,0,0,0,2005,6,37.7,37.58,37.73,37.71,37.88769999999999,37.88745000000001,36.571180000000005,1206.58,1203.91,1194.67,10566.3701,10547.5703,10476.8604,277.44
2005-06-16,274.26,278.3,273.07,277.44,24899800.0,15.920071368194984,304.7126427363898,241.03235726360987,274.8,278.35,282.75,286.31,275.0,279.1680000000002,282.60300000000007,272.87249999999983,237.53510000000003,187.44747500000003,278.80536953993766,278.80536953993766,278.80536953993766,278.80536953993766,278.80536953993766,12.823759210537048,15.407176172663068,8.085064553481496,49.55763251993103,1333.3333333333333,-3.6332059742966236,61.42567481103458,-54.90827962320275,45.09172037679725,0.010967624866586142,65735471.99999966,953164344.0,2005-06-16,16,3,167,24,0,0,0,0,0,0,0,2005,6,37.9,37.7,37.58,37.95,37.81169999999999,37.922450000000005,36.599180000000004,1210.96,1206.58,1200.9301,10578.6504,10566.3701,10503.0195,280.3
