Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
2004-10-18,38.28,39.47,37.89,39.27,8093200.0,1.072577136227638,42.681304272455264,38.390995727544706,38.55,39.1,39.98,40.15,39.3,39.424000000000014,40.07399999999999,40.536149999999985,39.683060000000026,44.78525999999999,39.381866735279644,39.381866735279644,39.381866735279644,39.381866735279644,39.381866735279644,-0.3146756399495132,-0.05691559485729665,1.4094010012202318,12.653797535852387,1333.3333333333335,-4.242867593269922,43.42877456627315,-71.16182572614107,28.83817427385893,0.015622967860933142,5827104.000000048,-32372800.0,2004-10-18,18,0,292,43,0,0,0,0,0,0,1,2004,10,36.14,35.63,35.45,35.75,35.910000000000004,35.55200000000001,34.73180000000001,1114.02,1108.2,1124.39,9956.3203,9933.3799,10081.9697,38.33
2004-10-19,39.74,39.85,38.17,38.33,8802600.0,0.9704399436394434,42.22887988727888,38.3471201127211,39.27,38.55,39.1,40.22,38.28,39.04600000000001,39.81099999999999,40.28799999999999,39.74326000000003,44.717409999999994,39.03124449018643,39.03124449018643,39.03124449018643,39.03124449018643,39.03124449018643,-0.4188280935633699,-0.12929809459851133,1.4287295011330723,12.212054742247277,1333.3333333333333,-6.420898437500005,38.58632045332301,-90.66390041493786,9.336099585062152,0.017264266710440932,-8274444.000000043,-43687303.80000001,2004-10-19,19,1,293,43,0,0,0,0,0,0,1,2004,10,35.88,36.14,35.63,35.69,35.862,35.5675,34.79340000000001,1103.23,1114.02,1121.84,9897.6201,9956.3203,10077.1797,38.35
2004-10-20,38.11,38.59,37.79,38.35,6798500.0,1.02591820234127,42.18833640468253,38.08466359531745,38.33,39.27,38.55,39.98,39.74,38.72000000000001,39.50999999999999,40.13649999999999,39.768260000000026,44.64280999999999,38.80416299345762,38.80416299345762,38.80416299345762,38.80416299345762,38.80416299345762,-0.49406060743675795,-0.20225059716616067,1.383820251052139,12.124087367618168,1333.3333333333333,-7.2775628626692415,38.74282671460279,-88.59470468431768,11.40529531568232,0.01782726960758539,135970.00000002125,-20599455.000000007,2004-10-20,20,2,294,43,0,0,0,0,0,0,1,2004,10,36.05,35.88,36.14,35.61,35.80200000000001,35.622499999999995,34.85020000000001,1103.66,1103.23,1113.65,9886.9297,9897.6201,10002.3301,39.47
2004-10-21,39.48,40.19,38.5,39.47,19217100.0,0.9540896735965495,41.92667934719309,38.11032065280689,38.35,38.33,39.27,39.1,38.11,38.79400000000001,39.342,40.01849999999999,39.826460000000026,44.575009999999985,39.026108662305084,39.026108662305084,39.026108662305084,39.026108662305084,39.026108662305084,-0.45802841052915966,-0.25340615983876047,1.4164045188341288,11.89632519714482,1333.3333333333335,-4.0826245443499385,46.903161423031314,-65.78411405295319,34.21588594704681,0.022086333779331918,21523151.99999995,-45352355.99999999,2004-10-21,21,3,295,43,0,0,0,0,0,0,1,2004,10,36.6,36.05,35.88,35.45,35.83800000000001,35.7065,34.92380000000001,1106.49,1103.66,1103.29,9865.7598,9886.9297,9894.4502,34.6
2004-10-22,36.22,36.8,33.0,34.6,33544300.0,1.518251331388709,42.738002662777404,36.66499733722257,39.47,38.35,38.33,38.55,39.48,38.004000000000005,38.802,39.70149999999999,39.792660000000026,44.48850999999999,37.550739108203395,37.550739108203395,37.550739108203395,37.550739108203395,37.550739108203395,-0.8130683883305707,-0.3653386055371225,1.777375624631691,13.514218107433026,1333.3333333333333,-13.499999999999995,28.884781790690123,-83.50515463917525,16.494845360824755,0.06132261187094045,-163360740.9999999,-212670861.99999988,2004-10-22,22,4,296,43,0,0,0,0,0,0,1,2004,10,35.8,36.6,36.05,35.63,35.86000000000001,35.7565,34.9904,1095.74,1106.49,1108.2,9757.8096,9865.7598,9933.3799,33.97
2004-10-25,34.02,34.41,33.72,33.97,10531800.0,1.9843924564090327,43.37228491281806,35.43471508718193,34.6,39.47,38.35,39.27,36.22,36.944,38.184000000000005,39.403499999999994,39.74946000000003,44.40715999999998,36.357159405468934,36.357159405468934,36.357159405468934,36.357159405468934,36.357159405468934,-1.132224286741014,-0.5187157417779008,1.7132773657294273,15.016547238414931,1333.3333333333333,-15.392278953922789,27.417422351365694,-90.00000000000001,9.999999999999986,0.0576476514072368,-6635034.000000027,-62769528.00000001,2004-10-25,25,0,299,44,0,0,0,0,0,0,1,2004,10,35.63,35.8,36.6,36.14,35.848000000000006,35.813,35.052600000000005,1094.8,1095.74,1114.02,9749.9902,9757.8096,9956.3203,33.83
2004-10-26,34.15,34.26,33.51,33.83,9742500.0,2.3431159528332155,43.809731905666425,34.43726809433356,33.97,34.6,39.47,38.33,34.02,36.044000000000004,37.545,39.12349999999999,39.66706000000002,44.318359999999984,35.51477293697929,35.51477293697929,35.51477293697929,35.51477293697929,35.51477293697929,-1.3805404545926052,-0.6910806843408417,1.6444718396058968,16.49276830271599,1333.3333333333333,-15.88761810044754,27.088102303624655,-91.44329896907219,8.556701030927814,0.05859798530396391,-1363950.0000000056,-54558000.000000015,2004-10-26,26,1,300,44,0,0,0,0,0,0,1,2004,10,35.82,35.63,35.8,35.88,35.861000000000004,35.8755,35.111200000000004,1111.09,1094.8,1103.23,9888.4805,9749.9902,9897.6201,34.23
2004-10-27,33.63,34.63,33.62,34.23,9060700.0,2.5456776576861766,43.884355315372346,33.70164468462764,33.83,33.97,34.6,38.35,34.15,35.220000000000006,36.970000000000006,38.79299999999999,39.58706000000002,44.224759999999975,35.08651529131953,35.08651529131953,35.08651529131953,35.08651529131953,35.08651529131953,-1.5274486720878073,-0.8583542818902348,1.5991524224911904,17.55434140771388,1333.3333333333335,-14.382191095547775,29.686738190540346,-85.61403508771933,14.385964912280668,0.0599442202549493,3624279.999999987,-59891227.00000006,2004-10-27,27,2,301,44,0,0,0,0,0,0,1,2004,10,36.73,35.82,35.63,36.05,35.973000000000006,35.958,35.180600000000005,1125.4,1111.09,1103.66,10002.0303,9888.4805,9886.9297,34.45
2004-10-28,34.34,34.77,34.14,34.45,7220600.0,2.6721150207674462,43.81673004153489,33.128269958465104,34.23,33.83,33.97,39.47,33.63,34.216,36.505,38.4725,39.488860000000024,44.12245999999998,34.87434352754636,34.87434352754636,34.87434352754636,34.87434352754636,34.87434352754636,-1.607591022865094,-1.0082016300852068,1.5299272494561056,18.419677364478492,1333.3333333333335,-11.8925831202046,31.140385306471064,-83.04093567251459,16.959064327485418,0.055910806627368546,1588532.000000043,-46284045.99999998,2004-10-28,28,3,302,44,0,0,0,0,0,0,1,2004,10,36.96,36.73,35.82,36.6,36.12400000000001,36.049,35.24280000000001,1127.4399,1125.4,1106.49,10004.54,10002.0303,9865.7598,34.13
2004-10-29,34.36,34.45,34.0,34.13,6491600.0,2.7958737924231105,43.74724758484622,32.56375241515377,34.45,34.23,33.83,34.6,34.34,34.122,36.063,38.155499999999996,39.39886000000003,44.01410999999998,34.62622901836424,34.62622901836424,34.62622901836424,34.62622901836424,34.62622901836424,-1.6775875538402971,-1.1420788148362249,1.4527895887806697,19.291687506434055,1333.3333333333335,-11.465629053177679,30.163561260522393,-86.78362573099412,13.216374269005883,0.012043418381754926,-2077312.0000000019,-41156743.99999998,2004-10-29,29,4,303,44,0,0,0,0,0,0,1,2004,10,36.9,36.96,36.73,35.8,36.251000000000005,36.089,35.30740000000001,1130.2,1127.4399,1095.74,10027.4697,10004.54,9757.8096,35.1
