Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
2004-10-18,84.3,86.15,84.29,85.92,7182600.0,1.2476558018942703,88.20681160378858,83.2161883962115,84.85,84.78,84.98,86.63,84.78,85.30600000000004,86.26500000000001,85.71150000000004,85.26819999999994,89.81654999999996,85.55238836479356,85.55238836479356,85.55238836479356,85.55238836479356,85.55238836479356,0.047053916982847,0.20127912106657683,1.0877054765520968,17.236124925969104,1333.3333333333333,-1.4226709499770478,51.18960342472262,-55.189873417721486,44.81012658227851,0.009298404801019237,7685382.000000053,1580171.9999999919,2004-10-18,18,0,292,43,0,0,0,0,0,0,1,2004,10,36.14,35.63,35.45,35.75,35.910000000000004,35.55200000000001,34.73180000000001,1114.02,1108.2,1124.39,9956.3203,9933.3799,10081.9697,89.37
2004-10-19,88.2,89.73,88.0,89.37,13692200.0,1.4919905460404637,88.87798109208096,82.91001890791911,85.92,84.85,84.78,86.0,84.3,85.98000000000005,86.47000000000003,85.89400000000003,85.38459999999993,89.80564999999997,86.82492557652904,86.82492557652904,86.82492557652904,86.82492557652904,86.82492557652904,0.3274469201545145,0.22651268088416437,1.2821550853698045,18.712828652373307,1333.3333333333335,2.347686669720581,67.58321459944666,-6.617647058823522,93.38235294117648,0.020050802292898337,47238090.00000004,49976530.000000075,2004-10-19,19,1,293,43,0,0,0,0,0,0,1,2004,10,35.88,36.14,35.63,35.69,35.862,35.5675,34.79340000000001,1103.23,1114.02,1121.84,9897.6201,9956.3203,10077.1797,88.82
2004-10-20,88.45,89.19,88.29,88.82,6926800.0,1.578308471617441,89.27611694323492,82.96288305676516,89.37,85.92,84.85,84.98,88.2,86.74800000000005,86.54800000000003,86.11950000000004,85.46119999999993,89.78449999999997,87.4899503843527,87.4899503843527,87.4899503843527,87.4899503843527,87.4899503843527,0.4995218152872667,0.28111450776478486,1.2677154364148182,20.084053541177212,1333.3333333333335,0.8859609268514164,63.898681448515546,-16.727941176470793,83.2720588235292,0.01876801861086071,-3809740.0000000787,31239867.999999937,2004-10-20,20,2,294,43,0,0,0,0,0,0,1,2004,10,36.05,35.88,36.14,35.61,35.80200000000001,35.622499999999995,34.85020000000001,1103.66,1103.23,1113.65,9886.9297,9897.6201,10002.3301,88.1
2004-10-21,88.4,88.76,87.66,88.1,6137500.0,1.5448845128019022,89.42026902560383,83.24073097439623,88.82,89.37,85.92,84.78,88.45,87.41200000000006,86.61600000000003,86.33050000000003,85.54939999999995,89.75969999999995,87.69330025623513,87.69330025623513,87.69330025623513,87.69330025623513,87.69330025623513,0.5712098748324337,0.33913358117831466,1.2600214766709024,20.68880314191598,1333.3333333333333,0.777854037977571,59.33798752977578,-29.963235294117837,70.03676470588216,0.019787920252199883,-4418999.9999999935,25900249.999999993,2004-10-21,21,3,295,43,0,0,0,0,0,0,1,2004,10,36.6,36.05,35.88,35.45,35.83800000000001,35.7065,34.92380000000001,1106.49,1103.66,1103.29,9865.7598,9886.9297,9894.4502,87.39
2004-10-22,88.22,88.45,87.29,87.39,5988700.0,1.4941861893423756,89.46687237868477,83.49012762131528,88.1,88.82,89.37,84.85,88.4,87.92000000000004,86.68400000000003,86.47850000000003,85.65299999999996,89.73274999999995,87.59220017082343,87.59220017082343,87.59220017082343,87.59220017082343,87.59220017082343,0.5642280425691837,0.38415247345648845,1.2528770854801234,20.87244250503133,1333.3333333333335,0.784223272978903,55.15725655232351,-43.01470588235302,56.98529411764698,0.02094335966884048,-4251976.999999963,17726551.999999963,2004-10-22,22,4,296,43,0,0,0,0,0,0,1,2004,10,35.8,36.6,36.05,35.63,35.86000000000001,35.7565,34.9904,1095.74,1106.49,1108.2,9757.8096,9865.7598,9933.3799,88.43
2004-10-25,87.36,88.9,87.31,88.43,5774500.0,1.449873315700162,89.59174663140035,83.79225336859972,87.39,88.1,88.82,85.92,88.22,88.42200000000004,86.86400000000002,86.69200000000004,85.74339999999997,89.70969999999996,87.87146678054896,87.87146678054896,87.87146678054896,87.87146678054896,87.87146678054896,0.63529095982652,0.4343801707304948,1.2769572936601148,21.32333724527573,1333.3333333333333,2.077802147062232,59.6426609710428,-23.89705882352937,76.10294117647062,0.020890441179383448,6005480.000000036,24657115.00000006,2004-10-25,25,0,299,44,0,0,0,0,0,0,1,2004,10,35.63,35.8,36.6,36.14,35.848000000000006,35.813,35.052600000000005,1094.8,1095.74,1114.02,9749.9902,9757.8096,9956.3203,89.0
2004-10-26,88.33,89.57,88.25,89.0,7335800.0,1.4391686196516063,89.79633723930324,84.03966276069683,88.43,87.39,88.1,89.37,87.36,88.34800000000003,87.16400000000002,86.91800000000003,85.84299999999996,89.69864999999996,88.24764452036598,88.24764452036598,88.24764452036598,88.24764452036598,88.24764452036598,0.7291973370529092,0.4933436039949777,1.280031772684392,22.136253140534453,1333.3333333333335,3.488372093023256,61.89247379866305,-13.419117647058902,86.5808823529411,0.009334757930277784,4181405.99999995,33157815.99999997,2004-10-26,26,1,300,44,0,0,0,0,0,0,1,2004,10,35.82,35.63,35.8,35.88,35.861000000000004,35.8755,35.111200000000004,1111.09,1094.8,1103.23,9888.4805,9749.9902,9897.6201,90.0
2004-10-27,88.58,90.27,88.5,90.0,6035100.0,1.518929332059234,90.2068586641185,84.13114133588155,89.0,88.43,87.39,88.82,88.33,88.58400000000003,87.66600000000003,87.16900000000003,85.96219999999995,89.69089999999997,88.83176301357733,88.83176301357733,88.83176301357733,88.83176301357733,88.83176301357733,0.8742328481327917,0.5695214528225405,1.315029503206935,23.26883188966439,1333.3333333333333,5.907272299364552,65.52370787344162,-4.515050167224022,95.48494983277598,0.010050830189228718,6035100.0,30296201.999999978,2004-10-27,27,2,301,44,0,0,0,0,0,0,1,2004,10,36.73,35.82,35.63,36.05,35.973000000000006,35.958,35.180600000000005,1125.4,1111.09,1103.66,10002.0303,9888.4805,9886.9297,89.5
2004-10-28,89.8,90.24,89.43,89.5,4226500.0,1.5647501902524812,90.48650038050499,84.22749961949506,90.0,89.0,88.43,88.1,88.58,88.864,88.13800000000002,87.35700000000003,86.04959999999996,89.68989999999997,89.05450867571822,89.05450867571822,89.05450867571822,89.05450867571822,89.05450867571822,0.9380158514218095,0.6432203325423944,1.2789559672635815,24.32051215671361,1333.3333333333335,5.567350790280725,62.32579937427376,-12.876254180601963,87.12374581939804,0.009410613014051302,-2113250.0,15891640.000000022,2004-10-28,28,3,302,44,0,0,0,0,0,0,1,2004,10,36.96,36.73,35.82,36.6,36.12400000000001,36.049,35.24280000000001,1127.4399,1125.4,1106.49,10004.54,10002.0303,9865.7598,89.75
2004-10-29,89.4,89.9,88.95,89.75,4518500.0,1.6444812811981069,90.79746256239623,84.21953743760382,89.5,90.0,89.0,87.39,89.8,89.33600000000001,88.62800000000001,87.50850000000003,86.14679999999994,89.68709999999996,89.28633911714549,89.28633911714549,89.28633911714549,89.28633911714549,89.28633911714549,0.9972416705066678,0.7140246001352492,1.2554591124590402,24.71733307909929,1333.3333333333335,5.774896876841492,63.29051767176256,-8.695652173912992,91.30434782608701,0.007145338167729434,1129625.0,13691055.000000006,2004-10-29,29,4,303,44,0,0,0,0,0,0,1,2004,10,36.9,36.96,36.73,35.8,36.251000000000005,36.089,35.30740000000001,1130.2,1127.4399,1095.74,10027.4697,10004.54,9757.8096,90.11
