Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
2004-10-18,10.6,10.66,9.85,9.87,12295000.0,2.2163041782488095,20.726608356497636,11.8613916435024,10.3,17.43,17.35,17.43,10.02,14.44599999999998,15.995999999999999,16.29400000000002,15.87959999999999,32.00352500000001,13.287303948393506,13.287303948393506,13.287303948393506,13.287303948393506,13.287303948393506,-0.8227970849539048,-0.14400425788526047,1.433542094080176,22.706063375170423,1333.3333333333335,-42.78260869565218,23.16802397148831,-99.7948717948718,0.2051282051282007,0.17927099917464118,-5286850.000000019,-97007550.00000003,2004-10-18,18,0,292,43,0,0,0,0,0,0,1,2004,10,36.14,35.63,35.45,35.75,35.910000000000004,35.55200000000001,34.73180000000001,1114.02,1108.2,1124.39,9956.3203,9933.3799,10081.9697,9.93
2004-10-19,9.99,10.09,9.67,9.93,7863200.0,2.610475859019408,21.135951718038832,10.694048281961201,9.87,10.3,17.43,17.28,10.6,12.975999999999981,15.183999999999997,15.915000000000017,15.749799999999988,31.779025000000015,12.16820263226234,12.16820263226234,12.16820263226234,12.16820263226234,12.16820263226234,-1.177925831946963,-0.350788572697601,1.361146230217306,24.72017593450218,1333.3333333333333,-44.98614958448754,23.56882086330894,-97.3816717019134,2.618328298086604,0.18105237539254596,471792.0000000039,-59603056.000000015,2004-10-19,19,1,293,43,0,0,0,0,0,0,1,2004,10,35.88,36.14,35.63,35.69,35.862,35.5675,34.79340000000001,1103.23,1114.02,1121.84,9897.6201,9956.3203,10077.1797,10.1
2004-10-20,9.99,10.3,9.95,10.1,3084300.0,2.9031650151618917,21.3838300303238,9.771169969676235,9.93,9.87,10.3,17.35,9.99,11.52599999999998,14.398999999999997,15.577500000000018,15.60899999999999,31.55002500000002,11.478801754841559,11.478801754841559,11.478801754841559,11.478801754841559,11.478801754841559,-1.4291756954663448,-0.5664659972513497,1.29035007091607,26.379170908917633,1333.3333333333335,-43.73259052924791,24.766324866327377,-95.66968781470293,4.3303121852970765,0.1827853675155016,524330.9999999998,-20819025.000000004,2004-10-20,20,2,294,43,0,0,0,0,0,0,1,2004,10,36.05,35.88,36.14,35.61,35.80200000000001,35.622499999999995,34.85020000000001,1103.66,1103.23,1113.65,9886.9297,9897.6201,10002.3301,10.07
2004-10-21,10.29,10.35,9.97,10.07,2891400.0,3.1347994143832922,21.510598828766604,8.971401171233433,10.1,9.93,9.87,17.43,9.99,10.05399999999998,13.651999999999997,15.241000000000017,15.48819999999999,31.302325000000017,11.009201169894373,11.009201169894373,11.009201169894373,11.009201169894373,11.009201169894373,-1.6121301390161022,-0.7755988256043003,1.2253250658506365,27.866826114226086,1333.3333333333333,-42.588369441277074,24.692800079989425,-95.9718026183283,4.0281973816717045,0.18188957778749323,-86741.99999999815,-19459122.0,2004-10-21,21,3,295,43,0,0,0,0,0,0,1,2004,10,36.6,36.05,35.88,35.45,35.83800000000001,35.7065,34.92380000000001,1106.49,1103.66,1103.29,9865.7598,9886.9297,9894.4502,9.8
2004-10-22,10.1,10.15,9.72,9.8,2862100.0,3.340228915886317,21.57895783177265,8.218042168227385,10.07,10.1,9.93,10.3,10.29,9.953999999999983,12.956,14.898500000000018,15.37659999999999,31.04012500000002,10.606134113262916,10.606134113262916,10.606134113262916,10.606134113262916,10.606134113262916,-1.758637123119005,-0.9722064851072413,1.168516132575591,29.34708882721107,1333.3333333333335,-41.527446300715994,24.002163173768032,-98.69083585095669,1.3091641490433108,0.024152861527121962,-772766.9999999988,-19605384.999999993,2004-10-22,22,4,296,43,0,0,0,0,0,0,1,2004,10,35.8,36.6,36.05,35.63,35.86000000000001,35.7565,34.9904,1095.74,1106.49,1108.2,9757.8096,9865.7598,9933.3799,9.99
2004-10-25,9.89,10.15,9.73,9.99,3120000.0,3.494241729353401,21.569483458706824,7.592516541293219,9.8,10.07,10.1,9.87,10.1,9.977999999999984,12.212,14.58100000000002,15.276799999999989,30.77977500000002,10.400756075508612,10.400756075508612,10.400756075508612,10.400756075508612,10.400756075508612,-1.838223653420492,-1.1454099187698916,1.1150506945344774,30.721618489268558,1333.3333333333335,-42.68502581755594,25.579578612602944,-96.27039627039626,3.729603729603733,0.01871405089411098,592799.9999999985,-19812000.0,2004-10-25,25,0,299,44,0,0,0,0,0,0,1,2004,10,35.63,35.8,36.6,36.14,35.848000000000006,35.813,35.052600000000005,1094.8,1095.74,1114.02,9749.9902,9757.8096,9956.3203,9.61
2004-10-26,9.94,9.94,9.55,9.61,2387300.0,3.6355316703767735,21.51306334075357,6.970936659246475,9.99,9.8,10.07,9.93,9.89,9.913999999999984,11.445000000000002,14.242000000000022,15.16139999999999,30.517825000000016,10.137170717005741,10.137170717005741,10.137170717005741,10.137170717005741,10.137170717005741,-1.9099427452131632,-1.298316484058546,1.0668327877820147,32.07663876991005,1333.3333333333333,-44.38657407407408,24.484969395384017,-99.30232558139537,0.6976744186046365,0.025726871279005328,-907174.0000000019,-16185894.000000002,2004-10-26,26,1,300,44,0,0,0,0,0,0,1,2004,10,35.82,35.63,35.8,35.88,35.861000000000004,35.8755,35.111200000000004,1111.09,1094.8,1103.23,9888.4805,9749.9902,9897.6201,9.68
2004-10-27,9.33,9.84,9.25,9.68,3645300.0,3.7354702374311017,21.377940474862225,6.436059525137818,9.61,9.99,9.8,10.1,9.94,9.829999999999982,10.678000000000003,13.907000000000021,15.043599999999987,30.245975000000016,9.984780478003827,9.984780478003827,9.984780478003827,9.984780478003827,9.984780478003827,-1.9387831419713724,-1.4264098156411111,1.0327733029404422,33.46793490082034,1333.3333333333335,-44.20749279538905,25.120632506365425,-95.06880733944955,4.931192660550456,0.02379555126346564,255171.00000000105,-24423509.999999996,2004-10-27,27,2,301,44,0,0,0,0,0,0,1,2004,10,36.73,35.82,35.63,36.05,35.973000000000006,35.958,35.180600000000005,1125.4,1111.09,1103.66,10002.0303,9888.4805,9886.9297,9.59
2004-10-28,9.85,9.86,9.5,9.59,1468300.0,3.8372749033926725,21.290049806785365,5.940950193214675,9.68,9.61,9.99,10.07,9.33,9.733999999999982,9.894000000000002,13.61550000000002,14.920599999999988,29.967375000000015,9.853186985335885,9.853186985335885,9.853186985335885,9.853186985335885,9.853186985335885,-1.9464639868164486,-1.5304206498761788,0.9847180670161249,34.731149591736944,1333.3333333333333,-44.97991967871486,24.831217679674502,-96.10091743119267,3.899082568807338,0.023613472917385574,-132146.9999999998,-8560189.0,2004-10-28,28,3,302,44,0,0,0,0,0,0,1,2004,10,36.96,36.73,35.82,36.6,36.12400000000001,36.049,35.24280000000001,1127.4399,1125.4,1106.49,10004.54,10002.0303,9865.7598,9.47
2004-10-29,9.55,9.7,9.4,9.47,2213300.0,3.888123448061433,21.04874689612289,5.496253103877156,9.59,9.68,9.61,9.8,9.85,9.667999999999981,9.811000000000003,13.272500000000022,14.792999999999989,29.689225000000015,9.725457990223925,9.725457990223925,9.725457990223925,9.725457990223925,9.725457990223925,-1.9398724665461646,-1.6123110132101761,0.9358096336578301,35.953247642081145,1333.3333333333333,-8.058252427184467,24.42712042546663,-97.47706422018348,2.5229357798165215,0.021787127207719054,-265595.99999999825,-15183237.999999994,2004-10-29,29,4,303,44,0,0,0,0,0,0,1,2004,10,36.9,36.96,36.73,35.8,36.251000000000005,36.089,35.30740000000001,1130.2,1127.4399,1095.74,10027.4697,10004.54,9757.8096,9.43
2004-11-01,9.475,9.6,9.35,9.43,1881300.0,3.8601830812863427,20.60186616257271,5.161133837427337,9.47,9.59,9.68,9.99,9.55,9.55599999999998,9.767000000000001,12.881500000000022,14.664799999999987,29.412425000000017,9.626971993482616,9.626971993482616,9.626971993482616,9.626971993482616,9.626971993482616,-1.9157922444934226,-1.6730072594668255,0.8868232312536993,37.11393003834691,1333.3333333333333,-4.457953394123602,24.285249344472547,-97.87485242030698,2.125147579693031,0.016701999175996952,-75252.00000000173,-14711766.0,2004-11-01,1,0,306,45,0,1,0,0,0,0,1,2004,11,37.04,36.9,36.96,35.63,36.34100000000001,36.1255,35.36800000000001,1130.51,1130.2,1094.8,10054.3896,10027.4697,9749.9902,9.91
2004-11-02,9.38,10.34,9.38,9.91,5772300.0,3.7128701835637448,19.900240367127513,5.048759632872534,9.43,9.47,9.59,9.61,9.475,9.61599999999998,9.765,12.474500000000024,14.544799999999986,29.134175000000013,9.721314662321745,9.721314662321745,9.721314662321745,9.721314662321745,9.721314662321745,-1.8368029851131453,-1.7057664045960894,0.8920501433070065,37.02778351969577,1333.3333333333335,-0.2014098690835808,29.571366632746752,-92.18934911242603,7.810650887573967,0.025971769569920176,2770704.0000000023,-46986522.0,2004-11-02,2,1,307,45,0,0,0,0,0,0,1,2004,11,37.16,37.04,36.9,35.82,36.46900000000001,36.165499999999994,35.42940000000001,1130.5601,1130.51,1111.09,10035.7305,10054.3896,9888.4805,10.12
2004-11-03,10.18,10.54,10.08,10.12,5035600.0,3.5125325995860246,19.108065199172074,5.057934800827974,9.91,9.43,9.47,9.68,9.38,9.70399999999998,9.767000000000001,12.083000000000023,14.437999999999986,28.84602500000001,9.854209774881163,9.854209774881163,9.854209774881163,9.854209774881163,9.854209774881163,-1.7372324487312945,-1.7120596134231305,0.8733322759279345,36.65442911040343,1333.3333333333335,0.1980198019801938,31.814279853964138,-61.16071428571432,38.83928571428568,0.026816952996765855,1057475.9999999953,-39428748.0,2004-11-03,3,2,308,45,0,0,0,0,0,0,1,2004,11,37.41,37.16,37.04,36.73,36.605000000000004,36.2035,35.49600000000001,1143.2,1130.5601,1125.4,10137.0498,10035.7305,10002.0303,10.57
